# Robotarm 2D scan with the following settings:
# scan_size=0.3, 
# scan_step=0.01, 
# n_meas=10.0, 
# nudge=0.0 
time,n_meas,xreal,yreal,zreal,x,y,z,col,row,power,err_power
1670236033.7036219,10.0,-0.05043251458211534,-0.29989650652765937,0.13957202648979894,-0.04999999999999977,-0.3,0.0,0.0,0.0,1.1841e-08,5.375872022286179e-12
1670236035.7147696,10.0,-0.03995055307409977,-0.2999826875101165,0.1395768674344698,-0.03999999999999976,-0.3,0.0,1.0,0.0,1.1754999999999998e-08,2.1213203435598253e-12
1670236037.6368468,10.0,-0.029972284245543865,-0.300067691790743,0.13961963906695496,-0.02999999999999975,-0.3,0.0,2.0,0.0,1.1912999999999999e-08,6.172519744804412e-12
1670236039.5559165,10.0,-0.020072338419896696,-0.2999829786021939,0.13962074158336196,-0.01999999999999974,-0.3,0.0,3.0,0.0,1.1861e-08,9.486832980504908e-13
1670236041.4681485,10.0,-0.009958705668497936,-0.3000444706769603,0.1396287684926732,-0.009999999999999731,-0.3,0.0,4.0,0.0,1.1949e-08,2.983286778035187e-12
1670236043.3905487,10.0,-8.416058053994924e-05,-0.299974884607644,0.1396331314631276,2.7755575615628914e-16,-0.3,0.0,5.0,0.0,1.1969000000000001e-08,9.486832980506477e-13
1670236045.3070862,10.0,0.010049127463418281,-0.2999705049952652,0.13961361769938396,0.010000000000000286,-0.3,0.0,6.0,0.0,1.2019e-08,9.486832980504908e-13
1670236047.2285528,10.0,0.01990480587174602,-0.3000159518722353,0.13962941780860622,0.020000000000000295,-0.3,0.0,7.0,0.0,1.1991e-08,1.702938636592599e-12
1670236049.1559856,10.0,0.030102414133809832,-0.3000033969082514,0.1396163584146593,0.030000000000000304,-0.3,0.0,8.0,0.0,1.1961e-08,9.48683298050648e-13
1670236051.101296,10.0,0.03998324693182055,-0.2999975044100012,0.13961703510887735,0.04000000000000031,-0.3,0.0,9.0,0.0,1.1979000000000001e-08,9.486832980504908e-13
1670236052.9843264,10.0,0.04992693903350702,-0.29996371040416536,0.13961733904652607,0.05000000000000032,-0.3,0.0,10.0,0.0,1.2046e-08,2.097617696340379e-12
1670236058.3216162,10.0,-0.09004584052737488,-0.2899276566082388,0.1399131038335325,-0.0899999999999998,-0.29,0.0,11.0,0.0,1.174e-08,0.0
1670236060.1521306,10.0,-0.07990455496413808,-0.29008425808986077,0.13944654316662192,-0.0799999999999998,-0.29,0.0,12.0,0.0,1.1821999999999998e-08,3.9496835316264056e-12
1670236062.06396,10.0,-0.06994928909058244,-0.28999262590330716,0.13958512447383897,-0.06999999999999978,-0.29,0.0,13.0,0.0,1.186e-08,0.0
1670236063.9861205,10.0,-0.06003602729740928,-0.29001670853552697,0.13959042165546043,-0.059999999999999776,-0.29,0.0,14.0,0.0,1.186e-08,0.0
1670236065.9038732,10.0,-0.04993863006594336,-0.29002027177741563,0.13961076673211703,-0.04999999999999977,-0.29,0.0,15.0,0.0,1.1887999999999999e-08,1.2649110640673212e-12
1670236067.9235623,10.0,-0.0400666399420197,-0.29004246945996137,0.13957955248565768,-0.03999999999999976,-0.29,0.0,16.0,0.0,1.1910000000000002e-08,5.23154954400167e-25
1670236069.8515942,10.0,-0.02996435130230765,-0.2899335286225879,0.13962401761193433,-0.02999999999999975,-0.29,0.0,17.0,0.0,1.1926999999999998e-08,1.449137674618909e-12
1670236071.870626,10.0,-0.020095349405209864,-0.29003709902332914,0.1395672727872918,-0.01999999999999974,-0.29,0.0,18.0,0.0,1.185e-08,0.0
1670236073.7865982,10.0,-0.009832091326316114,-0.29005533552023777,0.1395906509836084,-0.009999999999999731,-0.29,0.0,19.0,0.0,1.1944e-08,3.5213633723317167e-12
1670236075.6996632,10.0,-6.142035841251448e-05,-0.2900069934272757,0.13962600864459745,2.7755575615628914e-16,-0.29,0.0,20.0,0.0,1.1988999999999999e-08,9.486832980504908e-13
1670236077.620189,10.0,0.010072904035285046,-0.28998740177106164,0.13963776818510304,0.010000000000000286,-0.29,0.0,21.0,0.0,1.203e-08,0.0
1670236079.634867,10.0,0.019962059731994566,-0.28997968466321977,0.1395936929715958,0.020000000000000295,-0.29,0.0,22.0,0.0,1.2036999999999999e-08,1.4491376746191484e-12
1670236081.555733,10.0,0.030005056399445493,-0.29000745426840513,0.13961602183064553,0.030000000000000304,-0.29,0.0,23.0,0.0,1.1999999999999998e-08,5.23154954400167e-25
1670236083.470414,10.0,0.03998607102205064,-0.29002963794083203,0.1396412853184102,0.04000000000000031,-0.29,0.0,24.0,0.0,1.2062999999999999e-08,2.4698178070456345e-12
1670236085.3861253,10.0,0.049946133454931,-0.29002167671554013,0.13958680519522232,0.05000000000000032,-0.29,0.0,25.0,0.0,1.2062e-08,1.2649110640673212e-12
1670236087.3084624,10.0,0.06008724742024933,-0.2900260009012342,0.13964116363000156,0.06000000000000033,-0.29,0.0,26.0,0.0,1.2069999999999998e-08,5.23154954400167e-25
1670236089.2333326,10.0,0.07007609924682114,-0.2900167807671411,0.13962341407350787,0.07000000000000034,-0.29,0.0,27.0,0.0,1.2162e-08,3.0983866769660716e-12
1670236091.1478405,10.0,0.07985906017384488,-0.2899786045858116,0.13961738000410528,0.08000000000000035,-0.29,0.0,28.0,0.0,1.2141e-08,9.486832980504908e-13
1670236093.076244,10.0,0.09003459983305916,-0.29001705373638964,0.13964621947554606,0.09000000000000036,-0.29,0.0,29.0,0.0,1.2187000000000002e-08,1.4491376746189087e-12
1670236098.6155086,10.0,-0.11999387761951115,-0.27977086041139004,0.13977567328892726,-0.11999999999999983,-0.27999999999999997,0.0,30.0,0.0,1.161e-08,0.0
1670236100.4473941,10.0,-0.11007114349429216,-0.28009440082125103,0.1394748188375015,-0.10999999999999982,-0.27999999999999997,0.0,31.0,0.0,1.1702000000000001e-08,3.0983866769659763e-12
1670236102.375432,10.0,-0.09991906477936995,-0.27997729275847016,0.13965798074032537,-0.09999999999999981,-0.27999999999999997,0.0,32.0,0.0,1.1797e-08,4.909175083453312e-12
1670236104.2889485,10.0,-0.09002183441575923,-0.2799441272469013,0.13958642384340442,-0.0899999999999998,-0.27999999999999997,0.0,33.0,0.0,1.18e-08,0.0
1670236106.2108412,10.0,-0.07988969042019958,-0.2800423278664492,0.1395704421888445,-0.0799999999999998,-0.27999999999999997,0.0,34.0,0.0,1.1839000000000001e-08,9.486832980504908e-13
1670236108.1306863,10.0,-0.0700537035536467,-0.2800525266457349,0.13957535141271077,-0.06999999999999978,-0.27999999999999997,0.0,35.0,0.0,1.1898e-08,1.2649110640675304e-12
1670236110.0505855,10.0,-0.060018932158816755,-0.2800220931882995,0.13962382258495576,-0.059999999999999776,-0.27999999999999997,0.0,36.0,0.0,1.1910000000000002e-08,5.23154954400167e-25
1670236111.9664867,10.0,-0.049939557382521316,-0.28002355549271085,0.13958528171346202,-0.04999999999999977,-0.27999999999999997,0.0,37.0,0.0,1.1956e-08,2.0976176963402525e-12
1670236113.8891914,10.0,-0.04008319662234769,-0.2800625068271581,0.13959259693763904,-0.03999999999999976,-0.27999999999999997,0.0,38.0,0.0,1.1917000000000002e-08,2.0248456731316096e-12
1670236115.8062797,10.0,-0.02995666424685496,-0.2800115954893815,0.13961571822243335,-0.02999999999999975,-0.27999999999999997,0.0,39.0,0.0,1.1929e-08,9.486832980504908e-13
