# Robotarm 2D scan with the following settings:
# scan_size=0.1, 
# scan_step=0.005, 
# n_meas=10.0, 
# nudge=0.0 
time,n_meas,xreal,yreal,zreal,x,y,z,col,row,power,err_power
1669278485.6738045,10.0,-0.10021519140478446,-0.09969370132008809,0.1398551728998163,-0.1,-0.1,0.0,0.0,0.0,2.3e-11,1.4491376746189439e-12
1669278487.7243285,10.0,-0.0949653341119653,-0.10013863173192311,0.13978780956810055,-0.095,-0.1,0.0,1.0,0.0,1.4999999999999997e-11,1.5811388300841895e-12
1669278489.4644203,10.0,-0.0900543232844251,-0.10001742604921354,0.13978072547246817,-0.09,-0.1,0.0,2.0,0.0,1.0000000000000001e-11,5.108935101564131e-28
1669278491.1870804,10.0,-0.08494601967056405,-0.0999044372019171,0.13980347142008903,-0.08499999999999999,-0.1,0.0,3.0,0.0,1.0000000000000001e-11,5.108935101564131e-28
1669278493.013213,10.0,-0.07995336664081452,-0.10005711552647911,0.13973951272614038,-0.07999999999999999,-0.1,0.0,4.0,0.0,6.999999999999999e-12,1.4491376746189437e-12
1669278494.8188157,10.0,-0.07503077790333962,-0.10005853993225389,0.13969532081723285,-0.07499999999999998,-0.1,0.0,5.0,0.0,0.0,0.0
1669278496.632577,10.0,-0.0699820758089631,-0.09991517840978809,0.13968253608375208,-0.06999999999999998,-0.1,0.0,6.0,0.0,0.0,0.0
1669278498.3580017,10.0,-0.06505014052204097,-0.1000045579631042,0.13968722949204265,-0.06499999999999997,-0.1,0.0,7.0,0.0,0.0,0.0
1669278500.176317,10.0,-0.059997313852685176,-0.09995215400408974,0.13967647959253748,-0.05999999999999997,-0.1,0.0,8.0,0.0,0.0,0.0
1669278502.0095654,10.0,-0.054921333246228554,-0.10007009138902034,0.13961910522589155,-0.054999999999999966,-0.1,0.0,9.0,0.0,0.0,0.0
1669278504.0688446,10.0,-0.04994085425079199,-0.10001022288484523,0.13957171647819594,-0.04999999999999996,-0.1,0.0,10.0,0.0,0.0,0.0
1669278505.8296108,10.0,-0.04509159439242298,-0.1000450959498908,0.13953164452236105,-0.04499999999999996,-0.1,0.0,11.0,0.0,0.0,0.0
1669278507.5496614,10.0,-0.03996045955375084,-0.09995849381723193,0.1395062870584477,-0.03999999999999995,-0.1,0.0,12.0,0.0,0.0,0.0
1669278509.2602644,10.0,-0.03494428509180636,-0.10000206330804728,0.13948496618332973,-0.03499999999999995,-0.1,0.0,13.0,0.0,0.0,0.0
1669278510.9813485,10.0,-0.029953006725768463,-0.0999462119174902,0.1394814005193668,-0.029999999999999943,-0.1,0.0,14.0,0.0,0.0,0.0
1669278512.7889495,10.0,-0.025154333755389155,-0.09999611226584959,0.13948090286181786,-0.02499999999999994,-0.1,0.0,15.0,0.0,0.0,0.0
1669278514.5132303,10.0,-0.0199413991488597,-0.09998797151098476,0.13947061280024692,-0.019999999999999934,-0.1,0.0,16.0,0.0,0.0,0.0
1669278516.2255106,10.0,-0.014914621374030684,-0.10003943049843911,0.13944163488319927,-0.01499999999999993,-0.1,0.0,17.0,0.0,0.0,0.0
1669278517.9378774,10.0,-0.009944488975643706,-0.10000768864684961,0.13943401093015306,-0.009999999999999926,-0.1,0.0,18.0,0.0,0.0,0.0
1669278519.6589062,10.0,-0.005101341743471197,-0.09999301771994717,0.13942698437825746,-0.004999999999999921,-0.1,0.0,19.0,0.0,0.0,0.0
1669278521.5072224,10.0,5.067626973936923e-05,-0.10002895582642085,0.13942966803857076,8.326672684688674e-17,-0.1,0.0,20.0,0.0,0.0,0.0
1669278523.2933838,10.0,0.005088332473831017,-0.10007070734021373,0.13940569859266055,0.005000000000000088,-0.1,0.0,21.0,0.0,0.0,0.0
1669278525.057633,10.0,0.009985442316227958,-0.09999093697268285,0.13940712177949638,0.010000000000000092,-0.1,0.0,22.0,0.0,0.0,0.0
1669278526.834688,10.0,0.014915702149077295,-0.10001888126616698,0.13939879901407276,0.015000000000000097,-0.1,0.0,23.0,0.0,0.0,0.0
1669278528.5903542,10.0,0.020070166690767458,-0.10002729650614983,0.13941799099597801,0.0200000000000001,-0.1,0.0,24.0,0.0,0.0,0.0
1669278530.3787458,10.0,0.024948009218070874,-0.10001167044662629,0.1394092738218442,0.025000000000000105,-0.1,0.0,25.0,0.0,0.0,0.0
1669278532.2240086,10.0,0.02996196970696756,-0.09999163913787751,0.13943584919662505,0.03000000000000011,-0.1,0.0,26.0,0.0,0.0,0.0
1669278534.0150225,10.0,0.035008051145481486,-0.09995098510738948,0.13946192734989887,0.035000000000000114,-0.1,0.0,27.0,0.0,0.0,0.0
1669278535.8214498,10.0,0.04007183576466482,-0.10009582328901101,0.13942854134428484,0.04000000000000012,-0.1,0.0,28.0,0.0,0.0,0.0
1669278537.6339154,10.0,0.044960190132525515,-0.09996001010062816,0.1394601384424209,0.04500000000000012,-0.1,0.0,29.0,0.0,0.0,0.0
1669278539.3812375,10.0,0.04992559512871121,-0.10007956034248439,0.13938862817669767,0.05000000000000013,-0.1,0.0,30.0,0.0,0.0,0.0
1669278541.1755164,10.0,0.05510713034539981,-0.10003632825957742,0.13940335903364226,0.05500000000000013,-0.1,0.0,31.0,0.0,0.0,0.0
1669278543.00014,10.0,0.060029174087226786,-0.10003123415100812,0.13940910435538573,0.06000000000000014,-0.1,0.0,32.0,0.0,-1e-12,9.486832980505137e-13
1669278544.8401465,10.0,0.06492893447717295,-0.09994474954832866,0.13943411299781983,0.06500000000000014,-0.1,0.0,33.0,0.0,0.0,0.0
1669278546.6207957,10.0,0.07007003466585819,-0.10000714036486136,0.13946638627344204,0.07000000000000015,-0.1,0.0,34.0,0.0,0.0,0.0
1669278548.3659577,10.0,0.07502597653658981,-0.10007467843811885,0.13944620747263603,0.07500000000000015,-0.1,0.0,35.0,0.0,0.0,0.0
1669278550.1737692,10.0,0.07992185471399486,-0.09996276953042271,0.1394635245084906,0.08000000000000015,-0.1,0.0,36.0,0.0,-2e-12,1.2649110640673515e-12
1669278552.0050638,10.0,0.08509098328315294,-0.10004598991911057,0.13944038904716843,0.08500000000000016,-0.1,0.0,37.0,0.0,-1e-12,9.486832980505137e-13
1669278553.791319,10.0,0.08990252408652298,-0.09996343517533685,0.13950148526029166,0.09000000000000016,-0.1,0.0,38.0,0.0,-1e-12,9.486832980505137e-13
1669278555.5260324,10.0,0.09505675624693684,-0.10003829725458668,0.13949265116324372,0.09500000000000017,-0.1,0.0,39.0,0.0,0.0,0.0
1669278557.3369608,10.0,0.1000721760048172,-0.1000809682638199,0.1394607254551225,0.10000000000000017,-0.1,0.0,40.0,0.0,0.0,0.0
1669278560.5838816,10.0,-0.1000089954462845,-0.09467553989603278,0.13948850359762988,-0.1,-0.095,0.0,0.0,1.0,-1.0000000000000001e-11,5.108935101564131e-28
1669278562.6185691,10.0,-0.0949980077352553,-0.09495919223098176,0.1393995970348223,-0.095,-0.095,0.0,1.0,1.0,-1.0000000000000001e-11,5.108935101564131e-28
1669278564.4222293,10.0,-0.09010288957055947,-0.09503808589747792,0.1393881863857852,-0.09,-0.095,0.0,2.0,1.0,-1.0000000000000001e-11,5.108935101564131e-28
1669278566.2484865,10.0,-0.08485750464928316,-0.09501059616136415,0.13932407077258052,-0.08499999999999999,-0.095,0.0,3.0,1.0,-1.0000000000000001e-11,5.108935101564131e-28
1669278568.0672865,10.0,-0.08001800934028572,-0.09499267869875366,0.1393357253211595,-0.07999999999999999,-0.095,0.0,4.0,1.0,-1.0000000000000001e-11,5.108935101564131e-28
1669278569.8757827,10.0,-0.07506830262497415,-0.09495348374307166,0.13937867544378274,-0.07499999999999998,-0.095,0.0,5.0,1.0,-1.0000000000000001e-11,5.108935101564131e-28
1669278571.6827574,10.0,-0.07006307108722397,-0.09506295095787631,0.13934335990642727,-0.06999999999999998,-0.095,0.0,6.0,1.0,-1.0000000000000001e-11,5.108935101564131e-28
1669278573.3951616,10.0,-0.06496216916492381,-0.0950332194432772,0.1392969428300404,-0.06499999999999997,-0.095,0.0,7.0,1.0,-1.0000000000000001e-11,5.108935101564131e-28
1669278575.2537518,10.0,-0.05990832554711224,-0.09499373358852031,0.13928100180130437,-0.05999999999999997,-0.095,0.0,8.0,1.0,-1.0000000000000001e-11,5.108935101564131e-28
1669278577.078188,10.0,-0.05502088223490135,-0.09503477789598525,0.13927520507306118,-0.054999999999999966,-0.095,0.0,9.0,1.0,-1.0000000000000001e-11,5.108935101564131e-28
