# Robotarm 2D scan with the following settings:
# scan_size=0.1, 
# scan_step=0.005, 
# n_meas=10.0, 
# nudge=0.0 
time,n_meas,xreal,yreal,zreal,x,y,z,col,row,power,err_power
1669297989.5834258,10.0,-0.10015698357455861,-0.0996863076904203,0.13986388377269943,-0.1,-0.1,0.0,0.0,0.0,1.1199999999999999e-09,6.539436930002088e-26
1669297991.5446935,10.0,-0.09500349018382007,-0.10011100827913177,0.1397733634720934,-0.095,-0.1,0.0,1.0,0.0,1.33e-09,3.999999999999986e-12
1669297993.292134,10.0,-0.09003895731592394,-0.10000335149231643,0.13978662236741263,-0.09,-0.1,0.0,2.0,0.0,1.606e-09,1.0019980039900268e-11
1669297995.0972672,10.0,-0.08498223150580361,-0.09993948409482373,0.1397787702546513,-0.08499999999999999,-0.1,0.0,3.0,0.0,2.061e-09,1.4314328485821486e-11
1669297996.9101558,10.0,-0.07993493770159617,-0.09999582936849322,0.13974906164935125,-0.07999999999999999,-0.1,0.0,4.0,0.0,2.412e-09,1.0751744044572455e-11
1669297998.7178085,10.0,-0.07502460638351774,-0.1000480292415169,0.13969753848742683,-0.07499999999999998,-0.1,0.0,5.0,0.0,2.653e-09,1.1493476410555665e-11
1669298000.4339607,10.0,-0.07000692101566576,-0.09990054884305705,0.13967607011423328,-0.06999999999999998,-0.1,0.0,6.0,0.0,3.888e-09,4.8265930012794753e-11
1669298002.1508684,10.0,-0.06505514598190765,-0.100014553953928,0.13967632471487734,-0.06499999999999997,-0.1,0.0,7.0,0.0,5.565e-09,6.473407139984318e-11
1669298003.865557,10.0,-0.05997852245256576,-0.09998335405047071,0.1396915044692697,-0.05999999999999997,-0.1,0.0,8.0,0.0,7.437999999999999e-09,7.073612938237432e-11
1669298005.5896206,10.0,-0.05497997788919166,-0.09999263121764762,0.13963726164873852,-0.054999999999999966,-0.1,0.0,9.0,0.0,9.793999999999998e-09,7.95260963457908e-11
1669298007.4161174,10.0,-0.0499531361076357,-0.10002745212584985,0.13960213462330828,-0.04999999999999996,-0.1,0.0,10.0,0.0,1.2827999999999997e-08,1.1909492012676276e-10
1669298009.2253573,10.0,-0.045121422356687604,-0.09998647833689583,0.13961187860704044,-0.04499999999999996,-0.1,0.0,11.0,0.0,1.5749e-08,9.799438759439217e-11
1669298010.9412515,10.0,-0.03998679853684975,-0.09996362044313589,0.13959663671619815,-0.03999999999999995,-0.1,0.0,12.0,0.0,1.7589e-08,6.593102456355437e-11
1669298012.75628,10.0,-0.03488838386973735,-0.10000802610109355,0.1395431228402943,-0.03499999999999995,-0.1,0.0,13.0,0.0,1.8952000000000003e-08,3.714296703280442e-11
1669298014.5701857,10.0,-0.030001526193871322,-0.09999002892830983,0.1395447517148367,-0.029999999999999943,-0.1,0.0,14.0,0.0,2.0806e-08,6.758994007986691e-11
1669298016.2929575,10.0,-0.025091707244739234,-0.10000044869494573,0.1395184979690655,-0.02499999999999994,-0.1,0.0,15.0,0.0,2.2100999999999997e-08,3.103063002905354e-11
1669298018.0423703,10.0,-0.0199722444786386,-0.09997999550812053,0.1394830275133585,-0.019999999999999934,-0.1,0.0,16.0,0.0,2.2575000000000002e-08,1.6926310879810754e-11
1669298019.83326,10.0,-0.01492994883858284,-0.10000006569271658,0.13946547976932155,-0.01499999999999993,-0.1,0.0,17.0,0.0,2.2394000000000002e-08,1.0019980039900315e-11
1669298021.6450145,10.0,-0.010033804813846539,-0.10004202978653498,0.13946323284941375,-0.009999999999999926,-0.1,0.0,18.0,0.0,2.1915e-08,1.6688319268278734e-11
1669298023.3678083,10.0,-0.005097452887522197,-0.10001610869382438,0.13942369093108847,-0.004999999999999921,-0.1,0.0,19.0,0.0,2.2307e-08,1.0300485425454541e-11
1669298025.1815999,10.0,5.065514409315075e-05,-0.09999921997676964,0.13945044177950117,8.326672684688674e-17,-0.1,0.0,20.0,0.0,2.2004e-08,1.4014278433083906e-11
1669298026.9975445,10.0,0.005079483620495762,-0.09997274808838785,0.13942861911573168,0.005000000000000088,-0.1,0.0,21.0,0.0,2.2366999999999998e-08,1.673618833546041e-11
1669298028.8031857,10.0,0.010033064865361443,-0.10001326178981179,0.1394065271879893,0.010000000000000092,-0.1,0.0,22.0,0.0,2.1962e-08,1.90157829184077e-11
1669298030.5136056,10.0,0.014879836754204498,-0.09999484741166814,0.1394279132171199,0.015000000000000097,-0.1,0.0,23.0,0.0,2.2338000000000005e-08,2.935302369433187e-11
1669298032.240631,10.0,0.02006236744236793,-0.10005569461504055,0.13940648826161428,0.0200000000000001,-0.1,0.0,24.0,0.0,2.2046e-08,1.6625281952496448e-11
1669298034.078255,10.0,0.024990844535623932,-0.1000217440615987,0.1394234579965697,0.025000000000000105,-0.1,0.0,25.0,0.0,2.0692999999999995e-08,3.9345901946708655e-11
1669298035.868187,10.0,0.02996992462272262,-0.10004550577293936,0.1394292153029073,0.03000000000000011,-0.1,0.0,26.0,0.0,1.9385e-08,6.266179059043874e-11
1669298037.5818095,10.0,0.03502165283567239,-0.09999188607690473,0.13944815853085596,0.035000000000000114,-0.1,0.0,27.0,0.0,1.7014e-08,8.567613436657831e-11
1669298039.3077786,10.0,0.04009396402754682,-0.10007872361187642,0.1394243392293042,0.04000000000000012,-0.1,0.0,28.0,0.0,1.5173e-08,6.105816898663114e-11
1669298041.0213192,10.0,0.04495516773891649,-0.09994602228550159,0.13944084070872875,0.04500000000000012,-0.1,0.0,29.0,0.0,1.2777000000000001e-08,8.249909090408202e-11
1669298042.828052,10.0,0.049914273324066685,-0.1001254841324486,0.13940379994501745,0.05000000000000013,-0.1,0.0,30.0,0.0,1.0905e-08,5.904659177293806e-11
1669298044.7013316,10.0,0.055079621444107815,-0.09994170364712363,0.13939909360146902,0.05500000000000013,-0.1,0.0,31.0,0.0,9.408e-09,4.3607338831898314e-11
1669298046.4829593,10.0,0.06002222798261729,-0.10010908750528735,0.1393573826181157,0.06000000000000014,-0.1,0.0,32.0,0.0,7.019000000000001e-09,7.414108172936241e-11
1669298048.290648,10.0,0.06491587804983724,-0.09997596322732721,0.13939245733631428,0.06500000000000014,-0.1,0.0,33.0,0.0,5.1649999999999994e-09,5.750217387195025e-11
1669298050.1043053,10.0,0.07013430622235838,-0.10001198434105973,0.13939873086628585,0.07000000000000015,-0.1,0.0,34.0,0.0,3.993e-09,3.704186820342627e-11
1669298051.9210205,10.0,0.07498099456100847,-0.10002786586713247,0.13939698260507188,0.07500000000000015,-0.1,0.0,35.0,0.0,3.285e-09,2.2901964981197574e-11
1669298053.644101,10.0,0.0800127049650055,-0.10002969137928636,0.13939828215551642,0.08000000000000015,-0.1,0.0,36.0,0.0,2.634e-09,2.0503658210182883e-11
1669298055.455709,10.0,0.08506021422540848,-0.10001253576458119,0.1394254930471821,0.08500000000000016,-0.1,0.0,37.0,0.0,2.302e-09,9.143303560529962e-12
1669298057.1820395,10.0,0.08993127794260998,-0.10004052472968583,0.13945431433289712,0.09000000000000016,-0.1,0.0,38.0,0.0,2.226e-09,2.09761769634028e-12
1669298058.998122,10.0,0.09499671893050186,-0.1000068447728189,0.13947062366078472,0.09500000000000017,-0.1,0.0,39.0,0.0,1.99e-09,1.1916375287812979e-11
1669298060.7082775,10.0,0.10006620105115664,-0.10006092474295569,0.13941202877087633,0.10000000000000017,-0.1,0.0,40.0,0.0,1.6940000000000001e-09,8.625543461139126e-12
1669298063.8599908,10.0,-0.10004912672943073,-0.09459999591145574,0.13963258574280663,-0.1,-0.095,0.0,0.0,1.0,1.7000000000000003e-09,1.5151897570931502e-10
1669298065.6587772,10.0,-0.09502809849528313,-0.09497837718441937,0.1395611726063798,-0.095,-0.095,0.0,1.0,1.0,1.418e-09,7.974960814950753e-12
1669298067.4696777,10.0,-0.09007357074380863,-0.09502910210564341,0.13955244223961127,-0.09,-0.095,0.0,2.0,1.0,1.8619999999999998e-09,1.9534584715319627e-11
1669298069.290197,10.0,-0.08488860434193247,-0.09497420535065837,0.13951530531585477,-0.08499999999999999,-0.095,0.0,3.0,1.0,2.524e-09,2.298695282111139e-11
1669298071.1034482,10.0,-0.08001058397483582,-0.09499932651081217,0.1395290217191687,-0.07999999999999999,-0.095,0.0,4.0,1.0,3.309e-09,2.8860006930006105e-11
1669298072.9607706,10.0,-0.07502356131351832,-0.0950136805656776,0.13951317991994772,-0.07499999999999998,-0.095,0.0,5.0,1.0,4.594e-09,3.7714718612234126e-11
1669298074.739144,10.0,-0.07006369051556056,-0.09497853883991142,0.13947768348873113,-0.06999999999999998,-0.095,0.0,6.0,1.0,6.589e-09,8.842454410399866e-11
1669298076.5521743,10.0,-0.0649740729302967,-0.09507899409832227,0.13945333149255212,-0.06499999999999997,-0.095,0.0,7.0,1.0,9.43e-09,9.821405194777378e-11
1669298078.2756968,10.0,-0.059940668864162626,-0.09498957586355927,0.13942698061963976,-0.05999999999999997,-0.095,0.0,8.0,1.0,1.2487000000000001e-08,9.5979685350599e-11
1669298080.0888522,10.0,-0.05510004682580819,-0.0949410191188817,0.13944887483918766,-0.054999999999999966,-0.095,0.0,9.0,1.0,1.5323e-08,9.730416229535094e-11
1669298081.9182825,10.0,-0.04995809150618587,-0.09501867953844978,0.13939404618388734,-0.04999999999999996,-0.095,0.0,10.0,1.0,1.7349e-08,6.195885731677107e-11
1669298083.732893,10.0,-0.0451140623355933,-0.09499580521300738,0.13938504851108674,-0.04499999999999996,-0.095,0.0,11.0,1.0,1.8995000000000002e-08,5.8056007441090934e-11
1669298085.5481672,10.0,-0.03992896050870823,-0.09502412908377073,0.13934968418808497,-0.03999999999999995,-0.095,0.0,12.0,1.0,2.0351e-08,4.410102039635821e-11
1669298087.348415,10.0,-0.03494735660357927,-0.09501339983313933,0.13932631431731834,-0.03499999999999995,-0.095,0.0,13.0,1.0,2.1183e-08,2.9053399112668287e-11
1669298089.0574398,10.0,-0.029931394211663506,-0.09500982321947288,0.1392753736591344,-0.029999999999999943,-0.095,0.0,14.0,1.0,2.1758999999999997e-08,1.1700427342622811e-11
1669298090.7926915,10.0,-0.025133389539486545,-0.0950162154325856,0.13926637007582082,-0.02499999999999994,-0.095,0.0,15.0,1.0,2.1085e-08,3.3234018715767795e-11
1669298092.5970812,10.0,-0.01992517667184744,-0.09500693782550856,0.13927182087939377,-0.019999999999999934,-0.095,0.0,16.0,1.0,2.1998e-08,5.137703767248549e-11
1669298094.3069625,10.0,-0.014894898270541482,-0.09502764537280389,0.13921545698280074,-0.01499999999999993,-0.095,0.0,17.0,1.0,2.2707e-08,3.069364755124443e-11
1669298096.0332007,10.0,-0.009998633949277858,-0.09502759404789435,0.1392103013815702,-0.009999999999999926,-0.095,0.0,18.0,1.0,2.3304e-08,2.4008331887076085e-11
1669298097.8467207,10.0,-0.005138414439022895,-0.09499179253529533,0.1391956990883736,-0.004999999999999921,-0.095,0.0,19.0,1.0,2.2928999999999996e-08,1.187013058057916e-11
1669298099.66324,10.0,8.245700951536872e-05,-0.09502368342647388,0.1392109159061341,8.326672684688674e-17,-0.095,0.0,20.0,1.0,2.3131999999999998e-08,5.44058820349407e-12
1669298101.4796414,10.0,0.005043424241996955,-0.09503187222022252,0.1392287839800136,0.005000000000000088,-0.095,0.0,21.0,1.0,2.3896e-08,1.1242775458044126e-11
1669298103.199229,10.0,0.009999567029858242,-0.09493881513878233,0.1392235826055357,0.010000000000000092,-0.095,0.0,22.0,1.0,2.2896e-08,2.687749988373177e-11
1669298105.020209,10.0,0.014865160171468092,-0.0950189017578722,0.13925485560505652,0.015000000000000097,-0.095,0.0,23.0,1.0,2.1634e-08,3.9120327196995775e-11
1669298106.8341084,10.0,0.020099961453298024,-0.0949921142255854,0.13926747660718908,0.0200000000000001,-0.095,0.0,24.0,1.0,2.242e-08,3.602776706930359e-11
1669298108.5486243,10.0,0.02492844105703372,-0.09500666109949368,0.13928295944182478,0.025000000000000105,-0.095,0.0,25.0,1.0,2.3200999999999997e-08,2.3171102692793954e-11
1669298110.3659377,10.0,0.029961418186930364,-0.09497230002917462,0.13927990724606004,0.03000000000000011,-0.095,0.0,26.0,1.0,2.3327e-08,2.0248456731316673e-12
1669298112.1803267,10.0,0.03498770053401008,-0.09499962476243118,0.13931310125263058,0.035000000000000114,-0.095,0.0,27.0,1.0,2.1676e-08,8.208775791797462e-11
1669298113.901358,10.0,0.04007289498369283,-0.09504960797267348,0.13930105233252987,0.04000000000000012,-0.095,0.0,28.0,1.0,2.0358e-08,4.127468958090419e-11
1669298115.6134434,10.0,0.04497225256754277,-0.0950010696633356,0.13930162516528594,0.04500000000000012,-0.095,0.0,29.0,1.0,1.6876e-08,1.2524535919546073e-10
1669298117.352314,10.0,0.04989757895315837,-0.09500728757933702,0.13928584966073188,0.05000000000000013,-0.095,0.0,30.0,1.0,1.5030000000000003e-08,4.785394445602161e-11
1669298119.20812,10.0,0.05507758444503465,-0.09493494157585819,0.13928271130531528,0.05500000000000013,-0.095,0.0,31.0,1.0,1.2867e-08,6.1417424237752e-11
1669298120.9686463,10.0,0.05997223798487504,-0.09502153557896781,0.13930162336622692,0.06000000000000014,-0.095,0.0,32.0,1.0,1.0374e-08,9.425709522364887e-11
1669298122.6871688,10.0,0.0649418772892865,-0.09505738380157797,0.13930092028733887,0.06500000000000014,-0.095,0.0,33.0,1.0,8.139e-09,8.407675065081903e-11
1669298124.405802,10.0,0.07014479562436633,-0.0951014733558817,0.1392492302935539,0.07000000000000015,-0.095,0.0,34.0,1.0,6.350000000000001e-09,5.280151512977634e-11
1669298126.126265,10.0,0.07498001931839497,-0.09500975058059019,0.13925526722293663,0.07500000000000015,-0.095,0.0,35.0,1.0,4.803e-09,5.927984480411534e-11
1669298127.8443594,10.0,0.07992189078306296,-0.09503108695274731,0.13927139036537345,0.08000000000000015,-0.095,0.0,36.0,1.0,3.5760000000000005e-09,4.334051222586093e-11
1669298129.5620291,10.0,0.08503084734869513,-0.0950420190396194,0.13926118913290353,0.08500000000000016,-0.095,0.0,37.0,1.0,2.813e-09,2.2585393509965697e-11
1669298131.2855513,10.0,0.09000879537163532,-0.09505869972102066,0.13918996178806547,0.09000000000000016,-0.095,0.0,38.0,1.0,2.318e-09,1.8099723754798024e-11
1669298133.0263855,10.0,0.09499185859245353,-0.09508648943632458,0.13917191003900997,0.09500000000000017,-0.095,0.0,39.0,1.0,1.881e-09,1.1700427342623005e-11
1669298134.8197167,10.0,0.09999835565211844,-0.09493475908963028,0.13920796548899833,0.10000000000000017,-0.095,0.0,40.0,1.0,1.817e-09,2.024845673131665e-12
1669298137.9701147,10.0,-0.09998935989314303,-0.0894400707751935,0.13936904044818116,-0.1,-0.09,0.0,0.0,2.0,2.0529999999999994e-09,1.776685115601524e-10
1669298139.7613022,10.0,-0.09500341887317312,-0.09002589203935746,0.1392308971824242,-0.095,-0.09,0.0,1.0,2.0,1.706e-09,8.625543461139142e-12
1669298141.4814577,10.0,-0.09008101158121071,-0.08995093477265326,0.13931378801739902,-0.09,-0.09,0.0,2.0,2.0,2.2509999999999994e-09,2.017176244159147e-11
1669298143.3003595,10.0,-0.08492162037797861,-0.09008954433251642,0.13927541897624907,-0.08499999999999999,-0.09,0.0,3.0,2.0,3.447e-09,4.2498235257478646e-11
1669298145.027506,10.0,-0.07998597246996203,-0.09001037954131241,0.1392617592194068,-0.07999999999999999,-0.09,0.0,4.0,2.0,4.980000000000001e-09,5.2134441590948295e-11
1669298146.8304517,10.0,-0.07500685528713485,-0.08998006776941542,0.13924848288254082,-0.07499999999999998,-0.09,0.0,5.0,2.0,7.1899999999999985e-09,8.396427811873335e-11
1669298148.5460265,10.0,-0.07007302793884568,-0.08995671353493401,0.1392614120159284,-0.06999999999999998,-0.09,0.0,6.0,2.0,1.0337000000000002e-08,1.1511776578790961e-10
1669298150.2630503,10.0,-0.06498332376858405,-0.08998762871047311,0.13925845291213135,-0.06499999999999997,-0.09,0.0,7.0,2.0,1.3768999999999999e-08,1.1660574599907166e-10
1669298151.9864101,10.0,-0.05992080008510517,-0.09003187560648146,0.1392238863508375,-0.05999999999999997,-0.09,0.0,8.0,2.0,1.6573e-08,9.617744018219632e-11
1669298153.6995726,10.0,-0.054975743292938105,-0.09001077958625736,0.13920722530308988,-0.054999999999999966,-0.09,0.0,9.0,2.0,1.889e-08,8.449852069711047e-11
1669298155.4150639,10.0,-0.05008249718062738,-0.08999646921489157,0.13920763392894275,-0.04999999999999996,-0.09,0.0,10.0,2.0,2.0519999999999998e-08,6.469930447848736e-11
1669298157.1330764,10.0,-0.04498596549819754,-0.09005491808704486,0.1391861488581735,-0.04499999999999996,-0.09,0.0,11.0,2.0,2.0857e-08,1.1229425630903806e-11
1669298158.8619494,10.0,-0.03995105342701265,-0.08993867318088611,0.1391949626326474,-0.03999999999999995,-0.09,0.0,12.0,2.0,2.213e-08,3.9420806688854047e-11
1669298160.675102,10.0,-0.03494565787559774,-0.09009166454630774,0.13921155375675426,-0.03499999999999995,-0.09,0.0,13.0,2.0,2.1342e-08,2.774166541503959e-11
