# Robotarm 2D scan with the following settings:
# scan_size=0.1, 
# scan_step=0.005, 
# n_meas=10.0, 
# nudge=0.0 
time,n_meas,xreal,yreal,zreal,x,y,z,col,row,power,err_power
1669195756.9485364,10.0,-0.10013728556225647,-0.0996847943300821,0.13987195419418424,-0.1,-0.1,0.0,0.0,0.0,5.26e-10,1.9987596153614872e-10
1669195758.762141,10.0,-0.09498471680635763,-0.1000615862430228,0.13981505329591415,-0.095,-0.1,0.0,1.0,0.0,3e-11,0.0
1669195760.5661519,10.0,-0.09006194002170859,-0.10000850213592688,0.1398201776796809,-0.09,-0.1,0.0,2.0,0.0,1.0000000000000001e-11,5.108935101564131e-28
1669195762.3786504,10.0,-0.0849236086335118,-0.09991693720971917,0.13981892810326296,-0.08499999999999999,-0.1,0.0,3.0,0.0,1.0000000000000001e-11,5.108935101564131e-28
1669195764.1920655,10.0,-0.07994991119266454,-0.10001397005443857,0.13978990304047534,-0.07999999999999999,-0.1,0.0,4.0,0.0,1.4e-11,1.5491933384829667e-12
1669195766.0177283,10.0,-0.07498994086333331,-0.10004763918601911,0.13973773845415033,-0.07499999999999998,-0.1,0.0,5.0,0.0,2.0000000000000002e-11,1.0217870203128262e-27
1669195767.8316739,10.0,-0.07003183928768161,-0.0999467844337219,0.13973529007461688,-0.06999999999999998,-0.1,0.0,6.0,0.0,2.0000000000000002e-11,1.0217870203128262e-27
1669195769.6848433,10.0,-0.06499027212136331,-0.09992451179694672,0.13977715952068942,-0.06499999999999997,-0.1,0.0,7.0,0.0,3e-11,0.0
1669195771.4623883,10.0,-0.0599145939098415,-0.10000209097739426,0.13975730008219311,-0.05999999999999997,-0.1,0.0,8.0,0.0,3e-11,0.0
1669195773.218218,10.0,-0.055001875787176496,-0.10001812674183447,0.1397198723012168,-0.054999999999999966,-0.1,0.0,9.0,0.0,5e-11,0.0
1669195775.0488825,10.0,-0.04998255412253358,-0.10005464595166708,0.13967650243173357,-0.04999999999999996,-0.1,0.0,10.0,0.0,6e-11,0.0
