# Robotarm 2D scan with the following settings:
# scan_size=0.3, 
# scan_step=0.02, 
# n_meas=20.0, 
# nudge=0.0 
n_meas,xreal,yreal,zreal,x,y,z,col,row,power,err_power
20.0,-0.04037126220511915,-0.29996913102851575,0.13959968386961313,-0.03999999999999976,-0.3,0.0,0.0,0.0,1.0625000000000004e-09,6.740734381356383e-12
20.0,-0.020028067748006084,-0.3000154489680604,0.13953130968590344,-0.01999999999999974,-0.3,0.0,1.0,0.0,1.0499999999999999e-09,4.624080198346214e-26
20.0,-6.859257125124696e-05,-0.3000189262994638,0.13957103919811253,2.7755575615628914e-16,-0.3,0.0,2.0,0.0,1.0499999999999999e-09,4.624080198346214e-26
20.0,0.020041845971921227,-0.29999114041153163,0.13956428789436665,0.020000000000000295,-0.3,0.0,3.0,0.0,1.0400000000000001e-09,4.624080198346214e-26
20.0,0.04002483329514549,-0.30000432841284563,0.1395787592191317,0.04000000000000031,-0.3,0.0,4.0,0.0,9.589999999999997e-10,1.2041594578792254e-12
20.0,-0.11998019327886052,-0.27979564767586557,0.13971295640188325,-0.11999999999999983,-0.27999999999999997,0.0,5.0,0.0,1.1599999999999997e-09,4.624080198346214e-26
20.0,-0.09996678278214138,-0.2801208066114949,0.13956426724975785,-0.09999999999999981,-0.27999999999999997,0.0,6.0,0.0,1.1599999999999997e-09,4.624080198346214e-26
20.0,-0.07996930500964984,-0.27998466297765234,0.13950779367408622,-0.0799999999999998,-0.27999999999999997,0.0,7.0,0.0,1.2089999999999999e-09,6.708203932499347e-13
20.0,-0.06005838396638898,-0.280072627894507,0.1394586376093161,-0.059999999999999776,-0.27999999999999997,0.0,8.0,0.0,1.1815000000000003e-09,7.984359711335627e-13
20.0,-0.03998780055556074,-0.2800749705540094,0.1394224192814238,-0.03999999999999976,-0.27999999999999997,0.0,9.0,0.0,1.239e-09,6.708203932499347e-13
20.0,-0.020011286147929852,-0.2799494060261351,0.13940503024057965,-0.01999999999999974,-0.27999999999999997,0.0,10.0,0.0,1.24e-09,0.0
20.0,6.06346440964467e-05,-0.2800620436373891,0.139412043847421,2.7755575615628914e-16,-0.27999999999999997,0.0,11.0,0.0,1.2505000000000002e-09,4.873397172404464e-13
20.0,0.019943832048794366,-0.28000670954274653,0.1394445691563983,0.020000000000000295,-0.27999999999999997,0.0,12.0,0.0,1.2114999999999998e-09,7.984359711335628e-13
20.0,0.03998111907990724,-0.28001672526121046,0.13946040205515942,0.04000000000000031,-0.27999999999999997,0.0,13.0,0.0,1.156e-09,1.3038404810405307e-12
20.0,0.060058915579098385,-0.28003101579270057,0.1394158831628386,0.06000000000000033,-0.27999999999999997,0.0,14.0,0.0,1.1155000000000003e-09,1.1124297730643457e-12
20.0,0.0799485026087036,-0.2800989631645826,0.1393749524528613,0.08000000000000035,-0.27999999999999997,0.0,15.0,0.0,1.0430000000000002e-09,1.2449899597988875e-12
20.0,0.10001331357974517,-0.27994217053321013,0.1393652214693462,0.10000000000000037,-0.27999999999999997,0.0,16.0,0.0,9.94e-10,1.0954451150103283e-12
20.0,0.12004075051184775,-0.28010499150086887,0.13932151492341188,0.12000000000000038,-0.27999999999999997,0.0,17.0,0.0,9.240000000000002e-10,1.3038404810405283e-12
20.0,-0.1399981593639636,-0.25961841377380873,0.13956328256116152,-0.13999999999999985,-0.25999999999999995,0.0,18.0,0.0,1.244e-09,1.7888543819998254e-12
20.0,-0.11995112609455828,-0.2600684320952816,0.13943951471146038,-0.11999999999999983,-0.25999999999999995,0.0,19.0,0.0,1.3444999999999996e-09,1.6545392107774445e-12
20.0,-0.09999320086467635,-0.2600086735409147,0.13940161204093832,-0.09999999999999981,-0.25999999999999995,0.0,20.0,0.0,1.408e-09,8.944271909999312e-13
20.0,-0.07997972367685502,-0.2599785278446676,0.13941775781919402,-0.0799999999999998,-0.25999999999999995,0.0,21.0,0.0,1.4859999999999998e-09,1.3038404810405253e-12
20.0,-0.06000038130609289,-0.26005820871806795,0.1393548417722586,-0.059999999999999776,-0.25999999999999995,0.0,22.0,0.0,1.4800000000000003e-09,4.624080198346214e-26
20.0,-0.039995386930567436,-0.2599649861106663,0.13933635447453996,-0.03999999999999976,-0.25999999999999995,0.0,23.0,0.0,1.5079999999999998e-09,8.944271909999127e-13
20.0,-0.019999051386160663,-0.2600169047798483,0.13933611416651231,-0.01999999999999974,-0.25999999999999995,0.0,24.0,0.0,1.4899999999999998e-09,4.624080198346214e-26
20.0,1.4876312812189818e-05,-0.2600702127453739,0.13935315920635755,2.7755575615628914e-16,-0.25999999999999995,0.0,25.0,0.0,1.5099999999999995e-09,9.248160396692428e-26
20.0,0.019925470394657904,-0.2600164024147221,0.13941509472138136,0.020000000000000295,-0.25999999999999995,0.0,26.0,0.0,1.4825000000000002e-09,9.682458365518507e-13
20.0,0.04001817173135243,-0.2600281744867745,0.13938074133241013,0.04000000000000031,-0.25999999999999995,0.0,27.0,0.0,1.3769999999999997e-09,2.012461179749804e-12
20.0,0.06004597533707039,-0.2600611588178566,0.1393715457722024,0.06000000000000033,-0.25999999999999995,0.0,28.0,0.0,1.3309999999999998e-09,6.708203932499346e-13
