# Robotarm 2D scan with the following settings:
# scan_size=0.1, 
# scan_step=0.05, 
# n_meas=10.0, 
# nudge=0.0 
time,n_meas,xreal,yreal,zreal,x,y,z,col,row,power,err_power
1669194591.514813,10.0,-0.1001441334299357,-0.09969892269139269,0.13981351019590282,-0.1,-0.1,0.0,0.0,0.0,5.18e-10,1.763507867858831e-10
1669194594.034257,10.0,-0.0498811085140541,-0.10012438107980498,0.13971599221459163,-0.05,-0.1,0.0,1.0,0.0,6.400000000000001e-11,6.196773353931867e-12
1669194596.4379373,10.0,-2.930192600314463e-05,-0.10003783498530872,0.13971583036885105,0.0,-0.1,0.0,2.0,0.0,8.000000000000001e-11,4.087148081251305e-27
1669194598.9568152,10.0,0.04991780892310356,-0.10004307258824924,0.13976894747837132,0.05000000000000002,-0.1,0.0,3.0,0.0,5e-11,0.0
1669194601.2905629,10.0,0.10008206768257953,-0.10010588615680288,0.13966981226676572,0.1,-0.1,0.0,4.0,0.0,1.1e-11,9.486832980505137e-13
1669194604.6099925,10.0,-0.09995117066313286,-0.04977030727161125,0.1398238353651336,-0.1,-0.05,0.0,0.0,1.0,6e-11,0.0
1669194606.9590015,10.0,-0.04997653966893925,-0.050016691345479425,0.13978277297889746,-0.05,-0.05,0.0,1.0,1.0,2.36e-10,2.0976176963403033e-12
1669194609.2892237,10.0,-4.2235890341163485e-05,-0.05010381122059082,0.13974109890033037,0.0,-0.05,0.0,2.0,1.0,5.56e-10,3.2249030993194205e-12
1669194611.6996863,10.0,0.04996167833732963,-0.0500585312755758,0.13973221768621796,0.05000000000000002,-0.05,0.0,3.0,1.0,2.8999999999999993e-10,3.999999999999996e-12
1669194614.0190077,10.0,0.10005682318747595,-0.05002405908732571,0.13971298017645417,0.1,-0.05,0.0,4.0,1.0,6.6e-11,2.529822128134703e-12
1669194617.1503167,10.0,-0.09993207691103602,0.00029470831777683726,0.1398669305398405,-0.1,0.0,0.0,0.0,2.0,1.0399999999999999e-10,1.001998003990028e-11
1669194619.624823,10.0,-0.049990145376732284,-9.77832063510653e-05,0.13977643455368854,-0.05,0.0,0.0,1.0,2.0,5.22e-10,5.9665735560705195e-12
1669194623.8270528,10.0,-3.670640134927072e-05,-0.00014037547048467713,0.1397194393545736,0.0,0.0,0.0,2.0,2.0,2.7589999999999998e-06,1.3392766832644276e-22
1669194626.228672,10.0,0.050006104113213726,-0.000136239167983776,0.13970012500048712,0.05000000000000002,0.0,0.0,3.0,2.0,2.2100000000000004e-09,1.802498266295976e-10
1669194628.6519017,10.0,0.10007498753172549,5.7557552022302616e-05,0.13971923756508847,0.1,0.0,0.0,4.0,2.0,5.300000000000001e-10,3.269718465001044e-26
1669194631.8821232,10.0,-0.09998807828425975,0.050313847976232284,0.1399354398522486,-0.1,0.05000000000000002,0.0,0.0,3.0,6.6e-11,1.1153474794878948e-11
1669194634.2977552,10.0,-0.04996697825958786,0.049828288907100116,0.13977517604150708,-0.05,0.05000000000000002,0.0,1.0,3.0,2.5599999999999994e-10,2.0976176963402993e-12
1669194636.6689668,10.0,-4.97622514690349e-05,0.049930184787477905,0.13978348615974928,0.0,0.05000000000000002,0.0,2.0,3.0,5.48e-10,4.19523539268061e-12
1669194639.2344775,10.0,0.049928855488355114,0.04992753042305176,0.1397996157841193,0.05000000000000002,0.05000000000000002,0.0,3.0,3.0,1.088e-09,4.937205687430897e-11
1669194641.5763466,10.0,0.10007115563847861,0.04994679486078646,0.13973093985030033,0.1,0.05000000000000002,0.0,4.0,3.0,5.1999999999999995e-11,5.0596442562694075e-12
1669194644.7259996,10.0,-0.09987639541865648,0.10037658818723016,0.13995058933896953,-0.1,0.1,0.0,0.0,4.0,1.0000000000000001e-11,5.108935101564131e-28
1669194647.1191716,10.0,-0.04998777773126695,0.09990602909974355,0.13988145683850584,-0.05,0.1,0.0,1.0,4.0,1.8e-11,1.2649110640673515e-12
1669194649.499219,10.0,-1.9470630684359502e-05,0.09989040127970239,0.139827262240943,0.0,0.1,0.0,2.0,4.0,6.999999999999999e-11,4.087148081251305e-27
1669194651.8756347,10.0,0.04993394877492556,0.09990729771142182,0.13985612750912735,0.05000000000000002,0.1,0.0,3.0,4.0,2.0000000000000002e-11,1.0217870203128262e-27
1669194654.3465147,10.0,0.10009928078104209,0.0999307926443549,0.1397606285435377,0.1,0.1,0.0,4.0,4.0,2e-12,1.2649110640673515e-12
