# Robotarm 2D scan with the following settings:
# scan_size=0.3, 
# scan_step=0.01, 
# n_meas=10.0, 
# nudge=0.0 
time,n_meas,xreal,yreal,zreal,x,y,z,col,row,power,err_power
1669888395.043645,10.0,-0.05039580784671285,-0.2998848611652182,0.13959052871444155,-0.04999999999999977,-0.3,0.0,0.0,0.0,2.253e-09,9.049917126692376e-11
1669888397.032676,10.0,-0.03994177982639875,-0.3000139888836186,0.13963438226985642,-0.03999999999999976,-0.3,0.0,1.0,0.0,2.104e-09,3.5213633723318084e-12
1669888398.9560943,10.0,-0.02998597897688328,-0.29999558674424676,0.13967713487343592,-0.02999999999999975,-0.3,0.0,2.0,0.0,2.259e-09,5.375872022286213e-12
1669888400.9279306,10.0,-0.020056463650350895,-0.30003410529932617,0.1396713475767863,-0.01999999999999974,-0.3,0.0,3.0,0.0,2.423e-09,3.178049716414148e-12
1669888402.7831838,10.0,-0.0099067122959616,-0.3000216334836052,0.13964632770130797,-0.009999999999999731,-0.3,0.0,4.0,0.0,2.4409999999999997e-09,9.4868329805053e-13
1669888404.7185664,10.0,-0.00012400806770655748,-0.300007897949503,0.13969634123212454,2.7755575615628914e-16,-0.3,0.0,5.0,0.0,2.33e-09,3.1622776601684077e-12
1669888406.6198614,10.0,0.010075746553999385,-0.2999970919946535,0.1397064169149988,0.010000000000000286,-0.3,0.0,6.0,0.0,2.2000000000000007e-09,3.999999999999986e-12
1669888408.5455668,10.0,0.019944436697670556,-0.2999908357977098,0.13965633994528176,0.020000000000000295,-0.3,0.0,7.0,0.0,2.094e-09,3.794733192202075e-12
1669888410.4739242,10.0,0.030028343911591746,-0.29999994885316617,0.13966286145937878,0.030000000000000304,-0.3,0.0,8.0,0.0,1.854e-09,6.033241251599337e-12
1669888412.3809252,10.0,0.04001437253095373,-0.3000242188444524,0.13967944850161812,0.04000000000000031,-0.3,0.0,9.0,0.0,1.568e-09,9.14330356052996e-12
1669888414.2970264,10.0,0.04994670064894817,-0.30001954543742554,0.13969002740972758,0.05000000000000032,-0.3,0.0,10.0,0.0,1.2899999999999999e-09,8.000000000000013e-12
1669888419.681443,10.0,-0.09008550579082543,-0.28983944403610934,0.1398317934049928,-0.0899999999999998,-0.29,0.0,11.0,0.0,2.114e-09,1.5491933384829934e-12
1669888421.674827,10.0,-0.07978316798727615,-0.2900751623855712,0.13951433779257683,-0.0799999999999998,-0.29,0.0,12.0,0.0,2.4420000000000005e-09,7.848566748139453e-12
1669888423.591701,10.0,-0.07002913123553772,-0.29000083986994707,0.13963578951534683,-0.06999999999999978,-0.29,0.0,13.0,0.0,2.844e-09,1.2099586769803329e-11
1669888425.5076485,10.0,-0.060066806659922325,-0.2900396984716096,0.13963611298497847,-0.059999999999999776,-0.29,0.0,14.0,0.0,3.205e-09,9.721111047611784e-12
1669888427.4274304,10.0,-0.04990748318371681,-0.2899934542187015,0.13963730554491216,-0.04999999999999977,-0.29,0.0,15.0,0.0,3.5089999999999998e-09,8.179242018671415e-12
1669888429.3957229,10.0,-0.04003955896945874,-0.290070047764274,0.13960939910467712,-0.03999999999999976,-0.29,0.0,16.0,0.0,3.7599999999999994e-09,6.164414002968961e-12
1669888431.876448,10.0,-0.029965339567875574,-0.2899843656799852,0.13966227099179201,-0.02999999999999975,-0.29,0.0,17.0,0.0,3.845999999999999e-09,2.5298221281346424e-12
1669888433.7838135,10.0,-0.020085971856022497,-0.28998188147006154,0.13966112418386195,-0.01999999999999974,-0.29,0.0,18.0,0.0,3.834000000000001e-09,1.5491933384829292e-12
1669888435.693269,10.0,-0.00998515763620958,-0.29001970676714506,0.13966993793824506,-0.009999999999999731,-0.29,0.0,19.0,0.0,4.0550000000000006e-09,7.382411530116679e-12
1669888437.6586983,10.0,-6.919606821378932e-05,-0.28999141502783254,0.13967392514050586,2.7755575615628914e-16,-0.29,0.0,20.0,0.0,4.045e-09,1.5811388300841513e-12
1669888439.589894,10.0,0.010052865584650933,-0.2900214576289264,0.13972106179713462,0.010000000000000286,-0.29,0.0,21.0,0.0,3.855e-09,5.338539126015635e-12
1669888441.4530184,10.0,0.01985244562465603,-0.2899996911303155,0.13966386594664465,0.020000000000000295,-0.29,0.0,22.0,0.0,3.630999999999999e-09,6.848357467305582e-12
1669888443.511568,10.0,0.030021934316778007,-0.29005554218864593,0.1396259556879551,0.030000000000000304,-0.29,0.0,23.0,0.0,3.3810000000000002e-09,4.347413023856807e-12
