# Robotarm 2D scan with the following settings:
# scan_size=0.1, 
# scan_step=0.005, 
# n_meas=10.0, 
# nudge=0.0 
time,n_meas,xreal,yreal,zreal,x,y,z,col,row,power,err_power
1670256633.7999973,10.0,-0.100165496286864,-0.09969049917488132,0.1398526558901385,-0.1,-0.1,0.0,0.0,0.0,3.2900000000000005e-10,7.80384520605067e-12
1670256635.709069,10.0,-0.09501939973526936,-0.10013936207364005,0.13960286322255133,-0.095,-0.1,0.0,1.0,0.0,2.25e-10,3.240370349203931e-12
1670256637.5079849,10.0,-0.09005855101043389,-0.10001265194788361,0.13962369985754464,-0.09,-0.1,0.0,2.0,0.0,1.78e-10,2.366431913239844e-12
1670256639.333438,10.0,-0.0849567181023245,-0.09994377879485661,0.13966290066460513,-0.08499999999999999,-0.1,0.0,3.0,0.0,1.4999999999999997e-10,1.4142135623730937e-12
1670256641.1337018,10.0,-0.0799059127174929,-0.09994378844315988,0.1396173889155201,-0.07999999999999999,-0.1,0.0,4.0,0.0,1.32e-10,1.2649110640673539e-12
1670256642.9722052,10.0,-0.07500811042764967,-0.10012064919655883,0.1396221205167339,-0.07499999999999998,-0.1,0.0,5.0,0.0,1.2e-10,0.0
1670256644.7520113,10.0,-0.0700852415845333,-0.09997551109586661,0.1396389844220805,-0.06999999999999998,-0.1,0.0,6.0,0.0,1.1499999999999999e-10,1.5811388300841899e-12
1670256646.5027032,10.0,-0.06508980797372503,-0.0999852735126604,0.1396826177847736,-0.06499999999999997,-0.1,0.0,7.0,0.0,1.1e-10,0.0
1670256648.3009121,10.0,-0.059916081943497096,-0.09994478018084074,0.13964193703306998,-0.05999999999999997,-0.1,0.0,8.0,0.0,1.1e-10,0.0
1670256650.1041656,10.0,-0.054975407272825016,-0.10004113945711463,0.13962974304906373,-0.054999999999999966,-0.1,0.0,9.0,0.0,1.1e-10,0.0
1670256651.8221822,10.0,-0.0499646173126176,-0.10001217357770903,0.1395962017547634,-0.04999999999999996,-0.1,0.0,10.0,0.0,1.1e-10,0.0
1670256653.640777,10.0,-0.045113868441019375,-0.09997251593810974,0.13965801865805028,-0.04499999999999996,-0.1,0.0,11.0,0.0,1.1e-10,0.0
1670256655.4747567,10.0,-0.03994484597509197,-0.09999353127817745,0.13964941327805297,-0.03999999999999995,-0.1,0.0,12.0,0.0,1.1e-10,0.0
1670256657.2833393,10.0,-0.03492457546351217,-0.10000471265131256,0.13958507676141146,-0.03499999999999995,-0.1,0.0,13.0,0.0,1.1e-10,0.0
1670256659.0992405,10.0,-0.029981413834361897,-0.09997070380088824,0.13964452600005345,-0.029999999999999943,-0.1,0.0,14.0,0.0,1.1e-10,0.0
1670256660.9155152,10.0,-0.025150890717534888,-0.10002970218233337,0.13965889131913362,-0.02499999999999994,-0.1,0.0,15.0,0.0,1.1e-10,0.0
