# Robotarm 2D scan with the following settings:
# scan_size=0.3, 
# scan_step=0.01, 
# n_meas=10.0, 
# nudge=0.0 
time,n_meas,xreal,yreal,zreal,x,y,z,col,row,power,err_power
1669639209.9818594,10.0,-0.050489900433664955,-0.2999099058732614,0.1396758634391037,-0.04999999999999977,-0.3,0.0,0.0,0.0,1.668e-09,2.3664319132398383e-12
1669639211.971422,10.0,-0.03994455869977351,-0.300034094744818,0.13961689254966408,-0.03999999999999976,-0.3,0.0,1.0,0.0,1.67e-09,0.0
1669639213.8921838,10.0,-0.029940596225448132,-0.3000541979177841,0.13957218372515606,-0.02999999999999975,-0.3,0.0,2.0,0.0,1.69e-09,0.0
1669639215.7121923,10.0,-0.020046000739626826,-0.29997594834762364,0.13954717909532666,-0.01999999999999974,-0.3,0.0,3.0,0.0,1.5909999999999998e-09,4.347413023856842e-12
1669639217.5402658,10.0,-0.00995212637939348,-0.3000418727316129,0.1395246907073417,-0.009999999999999731,-0.3,0.0,4.0,0.0,1.6280000000000002e-09,1.2649110640673472e-12
1669639219.4549127,10.0,-3.815924207244137e-05,-0.3000214627680549,0.13953549309729285,2.7755575615628914e-16,-0.3,0.0,5.0,0.0,1.703e-09,3.178049716414157e-12
1669639221.3679547,10.0,0.010067790649488415,-0.299985752848825,0.1395781092673818,0.010000000000000286,-0.3,0.0,6.0,0.0,1.73e-09,0.0
1669639223.2910733,10.0,0.01997021924105262,-0.30002139370313075,0.1395698610696508,0.020000000000000295,-0.3,0.0,7.0,0.0,1.7180000000000003e-09,1.2649110640673472e-12
1669639225.2234082,10.0,0.030026817075407705,-0.30001740315043923,0.13957194515011428,0.030000000000000304,-0.3,0.0,8.0,0.0,1.688e-09,3.949683531626302e-12
1669639227.1291533,10.0,0.03995161162819964,-0.30005055932840435,0.13958696015616234,0.04000000000000031,-0.3,0.0,9.0,0.0,1.6119999999999998e-09,1.2649110640673472e-12
1669639229.04755,10.0,0.049952475316567255,-0.29994768214160766,0.13956612444604882,0.05000000000000032,-0.3,0.0,10.0,0.0,1.7699999999999999e-09,3.4641016151377666e-12
1669639232.1841946,10.0,-0.09005049663194696,-0.2897252839173823,0.13971718570317887,-0.0899999999999998,-0.29,0.0,11.0,0.0,1.7130000000000002e-09,2.024845673131665e-12
1669639234.1084678,10.0,-0.07980229413034927,-0.290187361607937,0.13958300710033922,-0.0799999999999998,-0.29,0.0,12.0,0.0,1.615e-09,3.807886552931941e-12
1669639236.0265582,10.0,-0.06997738928705294,-0.2899701016643235,0.13953337225108775,-0.06999999999999978,-0.29,0.0,13.0,0.0,1.6420000000000001e-09,3.0983866769659492e-12
1669639237.946586,10.0,-0.05999860352400034,-0.29004623042759514,0.1395387395461521,-0.059999999999999776,-0.29,0.0,14.0,0.0,1.602e-09,5.059644256269389e-12
1669639239.868613,10.0,-0.04995069597603154,-0.29006486330247994,0.13949874740697493,-0.04999999999999977,-0.29,0.0,15.0,0.0,1.7e-09,4.898979485566364e-12
1669639241.8825555,10.0,-0.040006267409311555,-0.2900467274534829,0.13950344811913074,-0.03999999999999976,-0.29,0.0,16.0,0.0,1.7009999999999998e-09,9.4868329805053e-13
