# Time (s)	Meas (W)
1668683086.9489887	3.05e-09
1668683087.0080624	3.05e-09
1668683087.0750659	3.04e-09
1668683087.1420588	3.04e-09
1668683087.208019	3.04e-09
1668683087.275025	3.03e-09
1668683087.3420217	3.03e-09
1668683087.4080167	3.02e-09
1668683087.4750144	3.02e-09
1668683087.5420256	3.01e-09
1668683087.608032	3.01e-09
1668683087.675023	3e-09
1668683087.741016	2.99e-09
1668683087.8080208	2.99e-09
1668683087.875005	2.98e-09
