# Time (s)	Meas (W)
1668683128.813994	4.08e-09
1668683128.8660321	4.08e-09
1668683128.933113	4.08e-09
1668683128.9990954	4.08e-09
1668683129.0660965	4.08e-09
1668683129.1330755	4.08e-09
1668683129.1990771	4.08e-09
1668683129.2660878	4.08e-09
1668683129.3330894	4.07e-09
1668683129.3990664	4.07e-09
1668683129.4660957	4.07e-09
1668683129.5331	4.07e-09
1668683129.5990884	4.07e-09
1668683129.66609	4.07e-09
1668683129.7330875	4.07e-09
1668683129.7990663	4.07e-09
