# Time (s)	Meas (W)
1668683094.7399282	3.89e-09
1668683094.806989	3.89e-09
1668683094.8730278	3.89e-09
1668683094.940033	3.89e-09
1668683095.00797	3.89e-09
1668683095.07303	3.89e-09
1668683095.1400428	3.89e-09
1668683095.2070374	3.88e-09
1668683095.2730389	3.88e-09
1668683095.3400085	3.88e-09
1668683095.4070232	3.88e-09
1668683095.4730213	3.88e-09
1668683095.5400798	3.88e-09
1668683095.6060534	3.88e-09
1668683095.673039	3.88e-09
1668683095.7399857	3.88e-09
